\DATE    = 'Fri Apr 30 09:04:25 2021' / Date this file was generated             
\ORIGIN  = 'NASA Ames Research Center' / Organization generating this file       
\CREATOR = 'IDL 8.8.0 on Mac OS X' / Software used to create this file           
\AUTHOR  = 'Dr. C. Boersma'     / Author of the software                         
\RA      =        315.376988615 / [deg] RA of extracted pixel                    
\DEC     =        68.1701747310 / [deg] DEC of extracted pixel                   
\TELESCOP= 'Spitzer '           /                                                
\INSTRUME= 'IRSX    '           /                                                
\OBSRVR  = 'Giovanni Fazio'     / Observer Name                                  
\OBSRVRID=                    2 / Observer ID of Principal Investigator          
\PROCYCL =                    1 / Proposal Cycle                                 
\PROGID  =                   28 / Program ID                                     
\PROTITLE= 'Spectral Line Diagnostics of Shocks and Photon-Dominated Regions' / P
\DATE_OBS= '2004-08-08T22:03:04.946' / Date & time (UTC) at DCE start            
\OBJECT  = 'NGC7023-NW'         / Target Name                                    
\AORKEY  = '3871488 '           / AOR or EIR key. Astrnmy Obs Req/Instr Eng Req  
\CAMPAIGN= 'IRSX003600'         / Campaign                                       
\CAL_SET = 'irs_2009_05_20-pb-pfc-trim-omeg-lhllbiasfork.cal' / Calibration set  
\RAMPTIME=              14.6800 / [sec] Ramp (total DCE) integration time        
\HISTORY S18.18.0                                                                
\HISTORY PUTAST: Oct 25 15:49:52 2011 World Coordinate System parameters written 
\HISTORY HREBIN: Jul  8 14:15:16 2015 Original Image Size Was 39 by 29           
\HISTORY HREBIN: Jul  8 14:15:16 2015 Box Averaging                              
\END                                                                             
|   WAVELENGTH    |      FLUX       |    CONTINUUM    | FLUX_UNCERTAINTY |
|      real       |      real       |       real      |       real       |
|       um        |     MJy/sr      |      MJy/sr     |      MJy/sr      |
        10.5555601       128.0209198        20.2090855          1.2340580
        10.6115656       147.0677643        20.6931515          1.2736995
        10.6681681       168.5584717        21.1917343          1.3359770
        10.7253780       192.4222565        21.7053547          1.4269561
        10.7832050       220.3466034        22.2345104          1.5009809
        10.8416595       263.6567993        22.7797470          1.6050360
        10.9007502       346.1471252        23.3416023          1.8431505
        10.9604893       467.1728210        23.9206657          2.1516759
        11.0208864       546.3715210        24.5175209          2.3808126
        11.0819530       583.1433716        25.1327934          2.4450345
        11.1436996       797.1994629        25.7671127          2.9731431
        11.2061386      1096.9099121        26.4211483          3.7123127
        11.2692814      1052.1763916        27.0955849          3.4974520
        11.3331394       757.3237915        27.7911320          3.0474467
        11.3977251       507.9864807        28.5085258          2.6536152
        11.4630518       365.4083252        29.2485466          2.3595834
        11.5291309       292.4721680        30.0119648          2.2897286
        11.5959768       259.7411499        30.7996197          2.2661302
        11.6636028       251.3592834        31.6123657          2.2097223
        11.7320213       259.1195984        32.4510727          2.1629429
        11.8012476       273.8451233        33.3166695          2.1102583
        11.8712959       288.6803284        34.2101097          2.0583627
        11.9421797       294.0886230        35.1323624          2.0028195
        12.0139160       287.2577515        36.0844765          1.9531349
        12.0865192       270.5795898        37.0675049          1.8955085
        12.1600056       252.3838196        38.0825539          1.7933633
        12.2343903       240.6647797        39.1307449          1.6805972
        12.3096914       246.8290100        40.2133064          1.6942545
        12.3859253       269.7319031        41.3314476          1.8200339
        12.4631090       302.5759888        42.4864464          1.8427300
        12.5412598       345.2601624        43.6796188          1.9780182
        12.6203976       400.5836487        44.9123802          2.1632102
        12.7005405       496.8002319        46.1861382          2.4748058
        12.7817078       562.2572021        47.5023880          2.7389553
        12.8639193       512.8094482        48.8626862          2.7541699
        12.9471951       335.0192871        50.2686195          2.3664348
        13.0315561       211.6200256        51.7218857          2.0263658
        13.1170244       181.5022430        53.2242050          2.0014186
        13.2036200       165.0017242        54.7773743          1.9659531
        13.2913675       160.4917145        56.3832970          1.8550767
        13.3802881       163.1862640        58.0438995          1.7696996
        13.4704075       181.4501953        59.7612534          1.7680011
        13.5617485       213.9969025        61.5374336          1.8242604
        13.6543369       213.1477051        63.3746796          1.7406105
        13.7481985       178.1459808        65.2752686          1.5709031
        13.8433590       154.6916199        67.2416000          1.5551102
        13.9398460       148.8253021        69.2761536          1.5194707
        14.0376873       154.8117828        71.3815460          1.5775697
        14.1369123       158.3318939        73.5605011          1.6524720
        14.2375498       169.5288696        75.8158188          1.8147959
